"6211","Octopus","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6212","Octopus","Kertzmann, Johnson and Abshire","null","2019","1","8.0000","87.25","4","0","47.81","39.44","null","45.20344",""
"6213","V8 - Vegetable Cocktail","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6214","V8 - Vegetable Cocktail","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6215","V8 - Vegetable Cocktail","Kertzmann, Johnson and Abshire","null","2019","2","6.0000","73.52","3","0","35.85","37.67","null","51.23776",""
"6216","V8 - Vegetable Cocktail","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6217","V8 - Vegetable Cocktail","Kertzmann, Johnson and Abshire","null","2019","3","8.0000","96.76","4","0","47.80","48.96","null","50.59942",""
"6218","V8 - Vegetable Cocktail","Kertzmann, Johnson and Abshire","null","2019","4","6.0000","76.00","3","0","35.85","40.15","null","52.82895",""
"6219","V8 - Vegetable Cocktail","Kertzmann, Johnson and Abshire","null","2019","5","8.0000","104.00","4","0","47.80","56.20","null","54.03846",""
"6220","V8 - Vegetable Cocktail","Kertzmann, Johnson and Abshire","null","2019","6","8.0000","104.00","3","0","47.80","56.20","null","54.03846",""
"6221","Cape Capensis - Fillet","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6222","Cape Capensis - Fillet","Kertzmann, Johnson and Abshire","null","2019","1","2.0000","22.50","1","0","19.57","2.93","null","13.02222",""
"6223","Roe - White Fish","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6224","Roe - White Fish","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6225","Roe - White Fish","Kertzmann, Johnson and Abshire","null","2019","2","2.0000","24.76","1","0","19.60","5.16","null","20.84006",""
"6226","Roe - White Fish","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6227","Skirt - 29 Foot","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6228","Skirt - 29 Foot","Kertzmann, Johnson and Abshire","null","2019","1","9.0000","112.75","4","0","40.41","72.34","null","64.15965",""
"6229","Blueberries - Frozen","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6230","Blueberries - Frozen","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6231","Blueberries - Frozen","Kertzmann, Johnson and Abshire","null","2019","2","3.0000","42.90","1","0","13.47","29.43","null","68.60140",""
"6232","Blueberries - Frozen","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6233","Blueberries - Frozen","Kertzmann, Johnson and Abshire","null","2019","3","9.0000","123.10","4","0","40.41","82.69","null","67.17303",""
"6234","Blueberries - Frozen","Kertzmann, Johnson and Abshire","null","2019","4","6.0000","85.00","3","0","26.94","58.06","null","68.30588",""
"6235","Blueberries - Frozen","Kertzmann, Johnson and Abshire","null","2019","5","6.0000","87.00","3","0","26.94","60.06","null","69.03448",""
"6236","Blueberries - Frozen","Kertzmann, Johnson and Abshire","null","2019","6","8.0000","116.00","3","0","35.93","80.07","null","69.02586",""
"6237","Wine - Prem Select Charddonany","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6238","Wine - Prem Select Charddonany","Kertzmann, Johnson and Abshire","null","2019","1","3.0000","55.40","2","0","28.09","27.31","null","49.29603",""
"6239","Juice - Apple, 1.36l","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6240","Juice - Apple, 1.36l","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6241","Juice - Apple, 1.36l","Kertzmann, Johnson and Abshire","null","2019","3","8.0000","160.70","4","0","74.92","85.78","null","53.37897",""
"6242","Juice - Apple, 1.36l","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6243","Juice - Apple, 1.36l","Kertzmann, Johnson and Abshire","null","2019","4","3.0000","61.50","2","0","28.09","33.41","null","54.32520",""
"6244","Juice - Apple, 1.36l","Kertzmann, Johnson and Abshire","null","2019","5","6.0000","123.00","4","0","56.18","66.82","null","54.32520",""
"6245","Juice - Apple, 1.36l","Kertzmann, Johnson and Abshire","null","2019","6","1.0000","20.50","1","0","9.36","11.14","null","54.34146",""
"6246","Wine - Semi Dry Riesling Vineland","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6247","Wine - Semi Dry Riesling Vineland","Kertzmann, Johnson and Abshire","null","2019","1","7.0000","110.25","3","0","49.10","61.15","null","55.46485",""
"6248","Wine - Sawmill Creek Autumn","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6249","Wine - Sawmill Creek Autumn","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6250","Wine - Sawmill Creek Autumn","Kertzmann, Johnson and Abshire","null","2019","2","5.0000","82.50","3","0","35.07","47.43","null","57.49091",""
"6251","Wine - Sawmill Creek Autumn","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6252","Wine - Sawmill Creek Autumn","Kertzmann, Johnson and Abshire","null","2019","3","7.0000","115.50","4","0","49.10","66.40","null","57.48918",""
"6253","Wine - Sawmill Creek Autumn","Kertzmann, Johnson and Abshire","null","2019","4","5.0000","82.50","3","0","35.07","47.43","null","57.49091",""
"6254","Wine - Sawmill Creek Autumn","Kertzmann, Johnson and Abshire","null","2019","5","3.0000","49.50","3","0","21.03","28.47","null","57.51515",""
"6255","Wine - Sawmill Creek Autumn","Kertzmann, Johnson and Abshire","null","2019","6","4.0000","66.00","3","0","28.05","37.95","null","57.50000",""
"6256","Icecream Cone - Areo Chocolate","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6257","Icecream Cone - Areo Chocolate","Kertzmann, Johnson and Abshire","null","2019","1","9.0000","196.50","4","0","60.66","135.84","null","69.12977",""
"6258","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6259","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6260","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","2019","2","8.0000","210.40","3","0","53.92","156.48","null","74.37262",""
"6261","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6262","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","2019","3","6.0000","150.98","4","0","40.44","110.54","null","73.21500",""
"6263","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","2019","4","6.0000","139.50","3","0","40.44","99.06","null","71.01075",""
"6264","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","2019","5","6.0000","135.00","3","0","40.44","94.56","null","70.04444",""
"6265","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","2019","6","3.0000","67.50","2","0","20.22","47.28","null","70.04444",""
"6266","Bread Country Roll","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6267","Bread Country Roll","Kertzmann, Johnson and Abshire","null","2019","1","9.0000","194.25","4","0","112.18","82.07","null","42.24968",""
"6268","Juice - Apple Cider","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6269","Juice - Apple Cider","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6270","Juice - Apple Cider","Kertzmann, Johnson and Abshire","null","2019","2","7.0000","215.85","3","0","87.25","128.60","null","59.57841",""
"6271","Juice - Apple Cider","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6272","Juice - Apple Cider","Kertzmann, Johnson and Abshire","null","2019","3","4.0000","111.90","3","0","49.85","62.05","null","55.45130",""
"6273","Juice - Apple Cider","Kertzmann, Johnson and Abshire","null","2019","4","4.0000","88.75","3","0","49.85","38.90","null","43.83099",""
"6274","Juice - Apple Cider","Kertzmann, Johnson and Abshire","null","2019","5","7.0000","147.00","4","0","87.25","59.75","null","40.64626",""
"6275","Juice - Apple Cider","Kertzmann, Johnson and Abshire","null","2019","6","3.0000","63.00","2","0","37.39","25.61","null","40.65079",""
"6276","Cherries - Fresh","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6277","Cherries - Fresh","Kertzmann, Johnson and Abshire","null","2019","3","1.0000","15.13","1","0","3.12","12.01","null","79.37872",""
"6278","Sea Bass - Fillets","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6279","Sea Bass - Fillets","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6280","Sage Derby","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6281","Sage Derby","Kertzmann, Johnson and Abshire","null","2019","3","1.0000","40.15","1","0","18.73","21.42","null","53.34994",""
"6282","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6283","Cheese - Camembert","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6284","Soup - French Can Pea","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6285","Soup - French Can Pea","Kertzmann, Johnson and Abshire","null","2019","3","2.0000","47.86","1","0","27.95","19.91","null","41.60050",""
"6286","Ice Cream Bar - Hagen Daz","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6287","Ice Cream Bar - Hagen Daz","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6288","Ice Cream Bar - Hagen Daz","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6289","null","null","Customer Total:","null","null","null","4,168.18","null","null","1,684.49","null","null","null",""
"6290","Ice Cream Bar - Hagen Daz","Kertzmann, Johnson and Abshire","null","null","null","null","null","null","null","null","null","null","null",""
"6291","Ice Cream Bar - Hagen Daz","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6292","Black Currants","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6293","Black Currants","Williamson-Fritsch","null","2019","1","2.0000","37.50","1","0","28.36","9.14","null","24.37333",""
"6294","Juice - Ocean Spray Cranberry","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6295","Juice - Ocean Spray Cranberry","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6296","Muffin Orange Individual","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6297","Muffin Orange Individual","Williamson-Fritsch","null","2019","2","3.0000","41.64","1","0","15.30","26.34","null","63.25648",""
"6298","Beef - Tenderloin - Aa","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6299","Beef - Tenderloin - Aa","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6300","Wine - Riesling Alsace Ac 2001","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6301","Wine - Riesling Alsace Ac 2001","Williamson-Fritsch","null","2019","1","7.0000","89.00","3","0","31.36","57.64","null","64.76404",""
"6302","Paste - Black Olive","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6303","Paste - Black Olive","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6304","Paste - Black Olive","Williamson-Fritsch","null","2019","4","3.0000","49.50","1","0","13.44","36.06","null","72.84848",""
"6305","Paste - Black Olive","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6306","Spice - Onion Powder Granulated","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6307","Spice - Onion Powder Granulated","Williamson-Fritsch","null","2019","1","5.0000","70.00","4","0","27.60","42.40","null","60.57143",""
"6308","Wine - Cava Aria Estate Brut","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6309","Wine - Cava Aria Estate Brut","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6310","Wine - Cava Aria Estate Brut","Williamson-Fritsch","null","2019","2","1.0000","14.70","1","0","5.52","9.18","null","62.44898",""
"6311","Wine - Cava Aria Estate Brut","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6312","Wine - Cava Aria Estate Brut","Williamson-Fritsch","null","2019","4","2.0000","33.00","1","0","11.04","21.96","null","66.54545",""
"6313","Cheese - St. Paulin","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6314","Cheese - St. Paulin","Williamson-Fritsch","null","2019","1","6.0000","88.00","3","0","20.46","67.54","null","76.75000",""
"6315","Chicken - Breast, 5 - 7 Oz","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6316","Chicken - Breast, 5 - 7 Oz","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6317","Beef - Ground Lean Fresh","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6318","Beef - Ground Lean Fresh","Williamson-Fritsch","null","2019","1","12.0000","250.50","4","0","170.72","79.78","null","31.84830",""
"6319","Muffin Puck Ww Carrot","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6320","Muffin Puck Ww Carrot","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6321","Muffin Puck Ww Carrot","Williamson-Fritsch","null","2019","2","13.0000","284.05","2","0","185.23","98.82","null","34.78965",""
"6322","Muffin Puck Ww Carrot","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6323","Wine - Shiraz South Eastern","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6324","Wine - Shiraz South Eastern","Williamson-Fritsch","null","2019","4","3.0000","50.40","1","0","17.28","33.12","null","65.71429",""
"6325","Juice - Lemon","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6326","Juice - Lemon","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6327","Octopus","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6328","Octopus","Williamson-Fritsch","null","2019","1","10.0000","133.00","4","0","59.76","73.24","null","55.06767",""
"6329","V8 - Vegetable Cocktail","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6330","V8 - Vegetable Cocktail","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6331","Skirt - 29 Foot","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6332","Skirt - 29 Foot","Williamson-Fritsch","null","2019","1","2.0000","27.50","1","0","8.98","18.52","null","67.34545",""
"6333","Blueberries - Frozen","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6334","Blueberries - Frozen","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6335","Coffee - Espresso","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6336","Coffee - Espresso","Williamson-Fritsch","null","2019","1","2.0000","36.00","1","0","11.03","24.97","null","69.36111",""
"6337","Trout - Hot Smkd, Dbl Fillet","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6338","Trout - Hot Smkd, Dbl Fillet","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6339","Wine - Dubouef Macon - Villages","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6340","Wine - Dubouef Macon - Villages","Williamson-Fritsch","null","2019","1","8.0000","116.00","4","0","44.12","71.88","null","61.96552",""
"6341","White Baguette","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6342","White Baguette","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6343","White Baguette","Williamson-Fritsch","null","2019","2","3.0000","44.10","2","0","16.55","27.55","null","62.47166",""
"6344","White Baguette","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6345","White Baguette","Williamson-Fritsch","null","2019","4","2.0000","35.40","1","0","11.03","24.37","null","68.84181",""
"6346","Wine - Prem Select Charddonany","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6347","Wine - Prem Select Charddonany","Williamson-Fritsch","null","2019","1","2.0000","43.00","1","0","18.73","24.27","null","56.44186",""
"6348","Juice - Apple, 1.36l","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6349","Juice - Apple, 1.36l","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6350","Juice - Apple, 1.36l","Williamson-Fritsch","null","2019","2","3.0000","65.55","2","0","28.09","37.46","null","57.14722",""
"6351","Juice - Apple, 1.36l","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6352","Wine - Semi Dry Riesling Vineland","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6353","Wine - Semi Dry Riesling Vineland","Williamson-Fritsch","null","2019","1","14.0000","246.00","4","0","98.18","147.82","null","60.08943",""
"6354","Wine - Sawmill Creek Autumn","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6355","Wine - Sawmill Creek Autumn","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6356","Wine - Sawmill Creek Autumn","Williamson-Fritsch","null","2019","2","5.0000","90.00","1","0","35.06","54.94","null","61.04444",""
"6357","Wine - Sawmill Creek Autumn","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6358","Wine - Sawmill Creek Autumn","Williamson-Fritsch","null","2019","4","4.0000","97.00","1","0","28.05","68.95","null","71.08247",""
"6359","Icecream Cone - Areo Chocolate","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6360","Icecream Cone - Areo Chocolate","Williamson-Fritsch","null","2019","1","46.0000","1,156.50","5","0","310.04","846.46","null","73.19153",""
"6361","Cheese - Camembert","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6362","Cheese - Camembert","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6363","Cheese - Camembert","Williamson-Fritsch","null","2019","2","10.0000","287.30","1","0","67.40","219.90","null","76.54020",""
"6364","Cheese - Camembert","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6365","Cheese - Camembert","Williamson-Fritsch","null","2019","4","6.0000","217.50","1","0","40.44","177.06","null","81.40690",""
"6366","Bread Bowl Plain","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6367","Bread Bowl Plain","Williamson-Fritsch","null","2019","2","1.0000","16.08","1","0","5.33","10.75","null","66.85323",""
"6368","Cinnamon - Ground","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6369","Cinnamon - Ground","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6370","Cookie Dough - Oatmeal Rasin","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6371","Cookie Dough - Oatmeal Rasin","Williamson-Fritsch","null","2019","2","1.0000","14.70","1","0","2.45","12.25","null","83.33333",""
"6372","Mayonnaise - Individual Pkg","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6373","Mayonnaise - Individual Pkg","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6374","Cherries - Fresh","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6375","Cherries - Fresh","Williamson-Fritsch","null","2019","1","1.0000","31.50","1","0","3.12","28.38","null","90.09524",""
"6376","Sea Bass - Fillets","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6377","Sea Bass - Fillets","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6378","Sea Bass - Fillets","Williamson-Fritsch","null","2019","2","1.0000","16.63","1","0","3.12","13.51","null","81.23873",""
"6379","Sea Bass - Fillets","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6380","Ginger - Crystalized","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6381","Ginger - Crystalized","Williamson-Fritsch","null","2019","2","1.0000","38.50","1","0","18.33","20.17","null","52.38961",""
"6382","Raisin - Dark","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6383","Raisin - Dark","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6384","Sugar - Sweet N Low, Individual","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6385","Sugar - Sweet N Low, Individual","Williamson-Fritsch","null","2019","1","1.0000","27.35","1","0","9.88","17.47","null","63.87569",""
"6386","Onions - Vidalia","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6387","Onions - Vidalia","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6388","Onions - Vidalia","Williamson-Fritsch","null","2019","2","1.0000","35.60","1","0","9.88","25.72","null","72.24719",""
"6389","Onions - Vidalia","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6390","Sage Derby","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6391","Sage Derby","Williamson-Fritsch","null","2019","2","1.0000","41.65","1","0","18.73","22.92","null","55.03001",""
"6392","Cheese - Camembert","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6393","Cheese - Camembert","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6394","Cheese - Oka","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6395","Cheese - Oka","Williamson-Fritsch","null","2019","2","1.0000","96.50","1","0","42.10","54.40","null","56.37306",""
"6396","Truffle Shells - White Chocolate","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6397","Truffle Shells - White Chocolate","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6398","Truffle Shells - White Chocolate","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6399","null","null","Customer Total:","null","null","null","3,921.65","null","null","1,416.71","null","null","null",""
"6400","Truffle Shells - White Chocolate","Williamson-Fritsch","null","null","null","null","null","null","null","null","null","null","null",""
"6401","Truffle Shells - White Chocolate","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6402","Wine - Wyndham Estate Bin 777","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6403","Wine - Wyndham Estate Bin 777","Swaniawski, Gleichner and Conn","null","2019","4","1.0000","15.00","1","0","5.39","9.61","null","64.06667",""
"6404","Cafe Royale","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6405","Cafe Royale","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6406","Cut Wakame - Hanawakaba","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6407","Cut Wakame - Hanawakaba","Swaniawski, Gleichner and Conn","null","2019","5","4.0000","50.00","2","0","23.86","26.14","null","52.28000",""
"6408","Fresh White Jumbo Mushroom 6x228g/cs","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6409","Fresh White Jumbo Mushroom 6x228g/cs","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6410","Coriander - Ground","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6411","Coriander - Ground","Swaniawski, Gleichner and Conn","null","2019","1","17.0000","161.90","4","0","165.92","-4.02","null","-2.48301",""
"6412","Pork - Ground","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6413","Pork - Ground","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6414","Pork - Ground","Swaniawski, Gleichner and Conn","null","2019","2","10.0000","133.21","3","0","97.60","35.61","null","26.73223",""
"6415","Pork - Ground","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6416","Pork - Ground","Swaniawski, Gleichner and Conn","null","2019","3","12.0000","109.20","3","0","117.12","-7.92","null","-7.25275",""
"6417","Pork - Ground","Swaniawski, Gleichner and Conn","null","2019","4","8.0000","122.00","2","0","78.08","43.92","null","36.00000",""
"6418","Pork - Ground","Swaniawski, Gleichner and Conn","null","2019","5","15.0000","228.75","3","0","146.40","82.35","null","36.00000",""
"6419","Pork - Ground","Swaniawski, Gleichner and Conn","null","2019","6","13.0000","198.25","4","0","126.88","71.37","null","36.00000",""
"6420","Spice - Onion Powder Granulated","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6421","Spice - Onion Powder Granulated","Swaniawski, Gleichner and Conn","null","2019","1","4.0000","43.10","3","0","22.08","21.02","null","48.77030",""
"6422","Wine - Cava Aria Estate Brut","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6423","Wine - Cava Aria Estate Brut","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6424","Wine - Cava Aria Estate Brut","Swaniawski, Gleichner and Conn","null","2019","2","4.0000","49.80","3","0","22.08","27.72","null","55.66265",""
"6425","Wine - Cava Aria Estate Brut","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6426","Wine - Cava Aria Estate Brut","Swaniawski, Gleichner and Conn","null","2019","3","2.0000","20.40","1","0","11.04","9.36","null","45.88235",""
"6427","Wine - Cava Aria Estate Brut","Swaniawski, Gleichner and Conn","null","2019","4","2.0000","26.50","1","0","11.04","15.46","null","58.33962",""
"6428","Wine - Cava Aria Estate Brut","Swaniawski, Gleichner and Conn","null","2019","6","3.0000","39.75","3","0","16.56","23.19","null","58.33962",""
"6429","Pears - Bartlett","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6430","Pears - Bartlett","Swaniawski, Gleichner and Conn","null","2019","1","17.0000","484.45","4","0","254.03","230.42","null","47.56322",""
"6431","Garbage Bag - Clear","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6432","Garbage Bag - Clear","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6433","Garbage Bag - Clear","Swaniawski, Gleichner and Conn","null","2019","2","10.0000","264.20","3","0","149.42","114.78","null","43.44436",""
"6434","Garbage Bag - Clear","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6435","Garbage Bag - Clear","Swaniawski, Gleichner and Conn","null","2019","3","14.0000","371.00","3","0","209.19","161.81","null","43.61456",""
"6436","Garbage Bag - Clear","Swaniawski, Gleichner and Conn","null","2019","4","9.0000","317.25","2","0","134.48","182.77","null","57.61072",""
"6437","Garbage Bag - Clear","Swaniawski, Gleichner and Conn","null","2019","5","13.0000","458.25","3","0","194.25","264.00","null","57.61047",""
"6438","Garbage Bag - Clear","Swaniawski, Gleichner and Conn","null","2019","6","12.0000","423.00","3","0","179.31","243.69","null","57.60993",""
"6439","Cheese - St. Paulin","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6440","Cheese - St. Paulin","Swaniawski, Gleichner and Conn","null","2019","1","6.0000","75.00","3","0","20.46","54.54","null","72.72000",""
"6441","Chicken - Breast, 5 - 7 Oz","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
"6442","Chicken - Breast, 5 - 7 Oz","Swaniawski, Gleichner and Conn","null","null","null","null","null","null","null","null","null","null","null",""
